data_set,Ants_number,Alpha,Beta,Evaporate_rate,Random_rate,nbr_iterations,cost,time
data/bays29.tsp,6,8.4,1.9,0.7,0.58,7,2036.0,0.5097084045410156
data/bays29.tsp,6,1.8,6.7,0.57,0.7,7,2149.0,1.0114212036132812
data/bays29.tsp,2,4.2,1.0,0.65,0.3,3,2036.0,0.038977622985839844
data/bays29.tsp,8,8.6,0.4,0.22,0.52,2,2163.0,0.3547971248626709
data/bays29.tsp,7,8.2,1.9,0.35,0.59,3,2238.0,0.2528555393218994
data/bays29.tsp,4,6.3,6.1,0.52,0.15,2,2168.0,0.14691638946533203
data/bays29.tsp,5,5.1,4.1,0.53,0.75,7,2149.0,0.7475719451904297
data/bays29.tsp,8,4.3,9.1,0.18,0.36,10,2145.0,1.6700623035430908
data/bays29.tsp,5,4.0,9.4,0.24,0.7,5,2180.0,0.1968705654144287
data/bays29.tsp,6,7.0,8.3,0.18,0.19,1,2335.0,0.14791512489318848
data/bays29.tsp,8,5.7,8.3,0.65,0.39,9,2106.0,1.8489413261413574
data/bays29.tsp,2,1.9,0.7,0.73,0.29,7,2106.0,0.11992979049682617
data/bays29.tsp,8,8.1,8.1,0.75,0.19,5,2145.0,0.6836094856262207
data/bays29.tsp,4,8.2,0.6,0.73,0.65,3,2067.0,0.10593938827514648
data/bays29.tsp,3,7.3,8.4,0.66,0.64,5,2106.0,0.15091681480407715
data/bays29.tsp,3,8.4,1.0,0.91,0.94,7,2200.0,0.17989373207092285
data/bays29.tsp,7,1.1,0.6,0.24,0.39,8,2160.0,0.8125555515289307
data/bays29.tsp,8,7.5,9.3,0.81,0.4,4,2165.0,0.8255078792572021
data/bays29.tsp,2,2.0,3.2,0.47,0.56,7,2267.0,0.10793828964233398
data/bays29.tsp,6,6.7,8.6,0.37,0.57,2,2138.0,0.10596060752868652
data/bays29.tsp,3,0.4,4.9,0.17,0.45,2,2175.0,0.04897260665893555
data/bays29.tsp,5,8.8,3.0,0.17,0.85,5,2054.0,0.25183725357055664
data/bays29.tsp,3,1.2,1.8,0.7,0.85,8,2106.0,0.23386335372924805
data/bays29.tsp,5,4.5,7.2,0.91,0.6,5,2145.0,0.29883313179016113
data/bays29.tsp,4,8.1,1.3,0.18,0.74,3,2160.0,0.14791440963745117
data/bays29.tsp,5,9.4,8.9,0.13,0.09,1,2335.0,0.031981468200683594
data/bays29.tsp,2,7.8,1.8,0.14,0.7,10,2071.0,0.1939070224761963
data/bays29.tsp,4,5.6,2.1,0.07,0.44,6,2049.0,0.2388453483581543
data/bays29.tsp,6,1.4,1.2,0.54,0.2,5,2267.0,0.49771571159362793
data/bays29.tsp,4,6.9,1.4,0.62,0.05,3,2160.0,0.18889164924621582
data/bays29.tsp,3,6.9,1.1,0.82,0.33,2,2076.0,0.050971031188964844
data/bays29.tsp,4,6.9,2.7,0.57,0.37,10,2145.0,0.4387490749359131
data/bays29.tsp,2,9.1,9.5,0.7,0.4,5,2282.0,0.10893774032592773
data/bays29.tsp,6,7.1,7.5,0.74,0.93,5,2071.0,0.20388364791870117
data/bays29.tsp,3,4.3,6.2,0.21,0.59,8,2106.0,0.27784061431884766
data/bays29.tsp,5,5.8,6.1,0.43,0.46,3,2205.0,0.19988489151000977
data/bays29.tsp,3,7.2,5.0,0.17,0.92,3,2151.0,0.07095956802368164
data/bays29.tsp,2,9.3,0.8,0.55,0.85,4,2117.0,0.08595061302185059
data/bays29.tsp,5,3.4,6.3,0.54,0.19,10,2000.0,0.7415764331817627
data/bays29.tsp,7,5.0,6.7,0.82,0.27,6,2000.0,0.9514563083648682
data/bays29.tsp,3,4.5,1.7,0.91,0.28,10,2149.0,0.23987936973571777
data/bays29.tsp,3,7.7,7.7,0.93,0.57,2,2178.0,0.053969621658325195
data/bays29.tsp,8,9.2,5.9,0.74,0.48,1,2324.0,0.05396914482116699
data/bays29.tsp,3,4.2,6.4,0.54,0.75,7,1966.0,0.14891505241394043
data/bays29.tsp,2,6.7,2.5,0.53,0.58,8,1966.0,0.12491035461425781
data/bays29.tsp,7,6.7,6.4,0.6,0.8,2,2040.0,0.36579155921936035
data/bays29.tsp,4,2.9,5.9,0.95,0.39,4,2205.0,0.15990853309631348
data/bays29.tsp,7,4.9,5.9,0.27,0.63,8,2071.0,0.945476770401001
data/bays29.tsp,4,4.9,0.5,0.69,0.09,3,2240.0,0.12892603874206543
data/bays29.tsp,4,1.4,5.3,0.25,0.64,9,2071.0,0.40177011489868164
data/bays29.tsp,8,6.1,5.8,0.8,0.69,9,2071.0,1.5601084232330322
data/bays29.tsp,3,6.9,7.2,0.54,0.06,7,2141.0,0.17188525199890137
data/bays29.tsp,5,9.0,3.1,0.13,0.85,3,2106.0,0.18089723587036133
data/bays29.tsp,3,6.2,0.2,0.11,0.94,7,2148.0,0.20288348197937012
data/bays29.tsp,8,2.0,8.4,0.44,0.39,8,2149.0,1.4481685161590576
data/bays29.tsp,7,1.0,1.9,0.91,0.33,2,2256.0,0.24186134338378906
data/bays29.tsp,5,0.4,4.7,0.3,0.43,8,2141.0,0.5316998958587646
data/bays29.tsp,6,2.3,1.5,0.4,0.57,1,2149.0,0.06496238708496094
data/bays29.tsp,2,2.8,6.3,0.08,0.91,9,2000.0,0.13392329216003418
data/bays29.tsp,7,3.0,2.7,0.79,0.8,8,2145.0,1.1013667583465576
data/bays29.tsp,2,2.4,8.9,0.18,0.44,10,1966.0,0.18389463424682617
data/bays29.tsp,2,2.9,7.5,0.07,0.22,8,2141.0,0.12592816352844238
data/bays29.tsp,4,4.6,5.0,0.9,0.08,3,2175.0,0.15291261672973633
data/bays29.tsp,6,7.5,9.5,0.89,0.77,4,2165.0,0.30884385108947754
data/bays29.tsp,3,7.9,9.4,0.3,0.17,2,2168.0,0.03396320343017578
data/bays29.tsp,7,8.4,6.6,0.32,0.95,5,2160.0,0.526695966720581
data/bays29.tsp,3,6.2,4.2,0.88,0.49,5,2160.0,0.14891481399536133
data/bays29.tsp,3,4.9,4.0,0.57,0.11,2,2106.0,0.05396890640258789
data/bays29.tsp,4,4.9,2.5,0.09,0.85,3,2145.0,0.13894128799438477
data/bays29.tsp,8,8.7,0.5,0.11,0.39,9,2151.0,1.6690280437469482
data/bays29.tsp,6,0.5,4.8,0.34,0.79,3,2040.0,0.14991450309753418
data/bays29.tsp,4,9.5,7.2,0.44,0.95,1,2168.0,0.05097055435180664
data/bays29.tsp,6,9.4,3.1,0.23,0.54,3,2106.0,0.2928328514099121
data/bays29.tsp,5,3.0,1.4,0.51,0.71,2,2175.0,0.19388604164123535
data/bays29.tsp,6,8.1,3.3,0.56,0.71,5,2038.0,0.3008279800415039
data/bays29.tsp,5,1.8,2.8,0.18,0.09,3,2151.0,0.12594819068908691
data/bays29.tsp,6,8.3,3.7,0.4,0.12,9,2160.0,0.8005249500274658
data/bays29.tsp,6,4.6,4.8,0.37,0.94,6,2000.0,0.5506820678710938
data/bays29.tsp,4,9.5,9.1,0.18,0.77,7,2145.0,0.3228154182434082
data/bays29.tsp,3,9.0,6.1,0.07,0.66,3,2205.0,0.07995438575744629
data/bays29.tsp,8,3.7,8.2,0.62,0.17,7,2000.0,1.0963785648345947
data/bays29.tsp,6,7.3,8.0,0.85,0.09,5,2145.0,0.5576784610748291
data/bays29.tsp,2,1.2,6.2,0.29,0.3,3,2165.0,0.05097055435180664
data/bays29.tsp,8,2.2,5.2,0.22,0.91,8,2049.0,2.522555112838745
data/bays29.tsp,2,0.2,7.4,0.36,0.73,3,2071.0,0.04597330093383789
data/bays29.tsp,7,7.7,2.6,0.15,0.88,2,2149.0,0.27384352684020996
data/bays29.tsp,8,4.4,5.7,0.72,0.25,7,2145.0,1.1103651523590088
data/bays29.tsp,6,8.5,0.3,0.08,0.38,8,2079.0,0.5766909122467041
data/bays29.tsp,6,7.0,1.8,0.92,0.42,4,2308.0,0.3587768077850342
data/bays29.tsp,4,7.0,4.6,0.23,0.63,3,2228.0,0.09194660186767578
data/bays29.tsp,3,2.6,4.6,0.64,0.61,8,2000.0,0.2768416404724121
data/berlin52.tsp,7,1.5,6.6,0.75,0.06,8,8026.0,19.30795907974243
data/berlin52.tsp,7,3.9,4.7,0.57,0.74,6,8113.0,14.523695945739746
data/berlin52.tsp,8,6.7,0.9,0.71,0.45,3,8383.0,10.08622932434082
data/berlin52.tsp,6,2.1,0.4,0.56,0.67,4,7311.0,3.64491868019104
data/berlin52.tsp,2,6.5,2.7,0.93,0.65,6,7637.0,0.440765380859375
data/berlin52.tsp,2,0.6,9.3,0.32,0.78,4,8026.0,0.3767845630645752
data/berlin52.tsp,2,1.0,7.5,0.64,0.68,2,8365.0,0.08193659782409668
data/berlin52.tsp,5,6.7,4.9,0.06,0.25,3,8332.0,1.4571664333343506
data/berlin52.tsp,5,1.0,6.4,0.21,0.53,2,8202.0,0.4127635955810547
data/berlin52.tsp,7,3.4,9.5,0.75,0.2,7,7311.0,12.288969993591309
data/berlin52.tsp,4,4.3,1.7,0.59,0.61,6,8328.0,0.8725008964538574
data/berlin52.tsp,3,6.5,9.3,0.51,0.9,7,8026.0,1.3622419834136963
data/berlin52.tsp,3,4.0,5.0,0.53,0.91,2,8096.0,0.24184393882751465
data/berlin52.tsp,7,3.2,7.8,0.68,0.62,8,7309.0,19.15904450416565
data/berlin52.tsp,6,3.0,0.5,0.72,0.06,1,7311.0,0.17791533470153809
data/berlin52.tsp,6,2.2,1.0,0.51,0.55,7,8202.0,8.907890319824219
data/berlin52.tsp,7,5.4,2.7,0.69,0.51,8,8029.0,9.746896505355835
data/berlin52.tsp,3,8.7,1.0,0.94,0.46,7,8133.0,1.116361379623413
data/berlin52.tsp,8,7.7,0.5,0.64,0.56,9,7381.0,33.52729535102844
data/berlin52.tsp,3,7.7,3.7,0.7,0.15,6,7556.0,1.1273558139801025
data/berlin52.tsp,4,1.4,5.1,0.12,0.38,3,7311.0,0.556678295135498
data/berlin52.tsp,3,6.2,1.5,0.2,0.75,8,8284.0,0.9774444103240967
data/berlin52.tsp,7,6.1,3.4,0.66,0.9,7,7309.0,8.456181764602661
data/berlin52.tsp,4,6.9,2.0,0.85,0.77,5,7935.0,0.9434428215026855
data/berlin52.tsp,5,5.6,2.5,0.67,0.37,5,8017.0,4.70330810546875
data/berlin52.tsp,6,6.9,2.6,0.55,0.75,6,8026.0,3.697885513305664
data/berlin52.tsp,3,3.3,7.5,0.3,0.26,9,8029.0,1.2962617874145508
data/berlin52.tsp,5,1.7,2.4,0.49,0.82,8,7309.0,5.19002890586853
data/berlin52.tsp,6,6.4,1.8,0.86,0.87,1,8154.0,0.11093711853027344
data/berlin52.tsp,8,3.9,7.0,0.9,0.32,7,8026.0,40.67674398422241
data/berlin52.tsp,4,4.3,7.6,0.33,0.31,9,8202.0,3.5959396362304688
data/berlin52.tsp,5,6.7,7.9,0.78,0.83,1,8409.0,1.1123673915863037
data/berlin52.tsp,8,2.5,7.2,0.28,0.76,3,7309.0,7.704591274261475
data/berlin52.tsp,3,9.3,2.1,0.54,0.83,2,8190.0,0.11493754386901855
data/berlin52.tsp,5,4.2,4.3,0.82,0.07,5,7311.0,2.5545358657836914
data/berlin52.tsp,8,0.1,3.7,0.8,0.88,2,8365.0,3.301112174987793
data/berlin52.tsp,8,2.8,1.0,0.74,0.79,3,8333.0,2.5315728187561035
data/berlin52.tsp,4,8.6,1.7,0.72,0.13,2,8722.0,0.6756138801574707
data/berlin52.tsp,7,1.3,8.5,0.64,0.79,3,8393.0,8.941887140274048
data/berlin52.tsp,2,9.0,8.5,0.08,0.06,1,8294.0,0.05097031593322754
data/berlin52.tsp,2,8.5,5.4,0.5,0.17,6,8029.0,0.6296403408050537
data/berlin52.tsp,8,7.4,5.3,0.21,0.26,9,8113.0,36.9788339138031
data/berlin52.tsp,5,2.0,6.8,0.81,0.86,7,8284.0,4.0286993980407715
data/berlin52.tsp,2,6.9,5.0,0.52,0.7,8,8096.0,0.6366329193115234
data/berlin52.tsp,5,6.8,0.8,0.41,0.58,1,8026.0,0.14693617820739746
data/berlin52.tsp,7,3.1,0.7,0.36,0.75,8,7309.0,16.39341402053833
data/berlin52.tsp,7,4.7,9.0,0.89,0.52,10,7309.0,30.92469096183777
data/berlin52.tsp,3,1.8,5.3,0.73,0.59,6,8093.0,0.8195326328277588
data/berlin52.tsp,6,7.1,8.6,0.18,0.82,7,8026.0,9.667470693588257
data/berlin52.tsp,3,8.4,8.9,0.41,0.43,2,8605.0,0.2008821964263916
data/berlin52.tsp,6,5.7,6.9,0.31,0.8,1,8651.0,1.212327480316162
data/berlin52.tsp,3,4.0,8.9,0.83,0.3,9,7309.0,1.2102901935577393
data/berlin52.tsp,5,6.7,4.9,0.3,0.15,9,8029.0,5.091089248657227
data/berlin52.tsp,5,1.3,2.7,0.89,0.76,1,7850.0,0.32181239128112793
data/berlin52.tsp,6,2.8,7.2,0.83,0.05,4,8026.0,6.843107223510742
data/berlin52.tsp,6,4.2,4.8,0.46,0.93,7,8026.0,13.750120639801025
data/berlin52.tsp,6,5.4,3.1,0.22,0.68,2,8305.0,0.6426296234130859
data/berlin52.tsp,6,0.8,8.4,0.5,0.24,3,8202.0,3.1342077255249023
data/berlin52.tsp,8,6.0,2.3,0.15,0.85,10,8328.0,26.91508150100708
data/berlin52.tsp,8,1.8,7.1,0.27,0.09,4,8029.0,17.15063452720642
data/berlin52.tsp,7,2.7,7.5,0.73,0.53,3,8398.0,7.240880012512207
data/berlin52.tsp,7,3.1,1.6,0.06,0.08,7,7309.0,23.72943115234375
data/berlin52.tsp,3,3.7,2.2,0.87,0.12,9,7635.0,1.707005500793457
data/berlin52.tsp,4,3.0,0.2,0.42,0.08,2,8384.0,0.20488405227661133
data/berlin52.tsp,5,2.0,0.3,0.94,0.91,2,8682.0,1.895932912826538
data/berlin52.tsp,2,7.8,2.6,0.16,0.55,7,8314.0,0.6206247806549072
data/berlin52.tsp,5,7.3,1.2,0.8,0.12,3,8432.0,0.9474582672119141
data/berlin52.tsp,7,8.0,3.8,0.94,0.26,7,7899.0,13.946028470993042
data/berlin52.tsp,3,4.5,5.2,0.65,0.24,5,8060.0,0.7005994319915771
data/berlin52.tsp,6,1.2,6.1,0.79,0.59,1,8774.0,1.054414987564087
data/berlin52.tsp,8,5.9,7.6,0.13,0.82,10,7309.0,26.502824068069458
data/berlin52.tsp,8,0.2,0.1,0.7,0.06,5,8060.0,21.150908946990967
data/berlin52.tsp,3,3.6,8.4,0.1,0.8,2,8433.0,0.40177011489868164
data/berlin52.tsp,4,8.9,0.7,0.93,0.27,8,7937.0,2.876352310180664
data/berlin52.tsp,2,0.8,6.0,0.88,0.42,2,8332.0,0.0979471206665039
data/berlin52.tsp,2,6.1,9.4,0.41,0.44,7,7309.0,0.3827793598175049
data/berlin52.tsp,5,3.4,2.8,0.28,0.11,10,7311.0,5.024125576019287
data/berlin52.tsp,3,4.6,6.4,0.77,0.73,6,8150.0,0.8205511569976807
data/berlin52.tsp,8,8.4,6.8,0.78,0.33,6,8029.0,26.413876056671143
data/berlin52.tsp,2,3.4,0.3,0.36,0.16,2,8474.0,0.14391732215881348
data/berlin52.tsp,6,6.6,2.8,0.05,0.05,2,8202.0,3.103245735168457
data/berlin52.tsp,6,0.6,4.5,0.17,0.86,1,8474.0,0.5596599578857422
data/berlin52.tsp,3,9.3,0.5,0.28,0.86,4,7869.0,1.1853423118591309
data/berlin52.tsp,8,4.9,6.6,0.11,0.15,10,8026.0,85.9768168926239
data/berlin52.tsp,3,6.0,6.7,0.57,0.72,6,8202.0,0.6136693954467773
data/berlin52.tsp,3,6.8,6.3,0.68,0.63,5,8190.0,0.5016953945159912
data/berlin52.tsp,5,5.2,7.8,0.78,0.82,3,8096.0,0.821530818939209
data/berlin52.tsp,7,6.7,4.3,0.57,0.07,3,8398.0,4.306536912918091
data/berlin52.tsp,8,2.0,8.6,0.27,0.2,3,8371.0,11.696309089660645
data/berlin52.tsp,6,4.0,6.2,0.51,0.05,6,8026.0,3.61393404006958
data/berlin52.tsp,7,6.0,7.1,0.11,0.15,8,8096.0,16.316669464111328
data/berlin52.tsp,6,4.5,7.3,0.43,0.58,1,8456.0,0.37280702590942383
data/berlin52.tsp,7,4.3,6.4,0.12,0.86,10,7309.0,28.934434413909912
data/berlin52.tsp,7,2.0,3.6,0.11,0.38,2,8284.0,4.5254127979278564
data/berlin52.tsp,5,7.3,3.7,0.28,0.31,6,8359.0,2.4985742568969727
data/berlin52.tsp,3,2.8,3.7,0.81,0.73,9,8005.0,1.6090764999389648
data/berlin52.tsp,5,8.6,8.0,0.9,0.25,4,8328.0,2.010850191116333
data/berlin52.tsp,8,6.3,4.5,0.68,0.51,2,8398.0,1.299260139465332
data/berlin52.tsp,4,2.8,6.5,0.69,0.31,5,8398.0,1.3742311000823975
data/berlin52.tsp,2,6.6,4.9,0.53,0.57,1,8969.0,0.0399777889251709
data/berlin52.tsp,6,2.0,7.0,0.56,0.71,6,8029.0,5.972567319869995
data/berlin52.tsp,5,5.1,7.8,0.34,0.71,4,8343.0,2.718442678451538
data/berlin52.tsp,5,9.3,8.2,0.17,0.21,9,7309.0,3.0582709312438965
data/berlin52.tsp,3,4.9,8.5,0.9,0.08,7,7880.0,0.9284515380859375
data/berlin52.tsp,2,8.4,4.7,0.42,0.76,9,8190.0,0.5367109775543213
data/berlin52.tsp,3,9.2,5.2,0.95,0.73,8,7556.0,1.2402715682983398
data/berlin52.tsp,4,2.6,6.2,0.07,0.25,7,7311.0,1.6690475940704346
data/berlin52.tsp,2,9.3,6.9,0.26,0.46,10,8026.0,0.7735748291015625
data/berlin52.tsp,5,2.3,7.7,0.66,0.61,9,8359.0,6.427325010299683
data/berlin52.tsp,8,4.6,7.8,0.2,0.7,7,7311.0,17.194167375564575
data/berlin52.tsp,4,2.9,1.6,0.48,0.92,9,8096.0,3.345087766647339
data/berlin52.tsp,2,4.8,7.2,0.19,0.41,8,7309.0,0.48470592498779297
data/berlin52.tsp,8,5.8,3.1,0.51,0.85,4,8305.0,12.171037197113037
data/berlin52.tsp,5,6.6,2.1,0.61,0.65,5,8017.0,3.3310954570770264
data/berlin52.tsp,8,4.7,5.0,0.31,0.8,6,8355.0,15.352241277694702
data/berlin52.tsp,7,4.3,8.8,0.61,0.8,5,8060.0,9.635469913482666
data/berlin52.tsp,5,2.2,2.9,0.66,0.11,5,8284.0,3.2871203422546387
data/berlin52.tsp,8,6.7,0.8,0.19,0.15,3,8371.0,2.1557672023773193
data/berlin52.tsp,3,2.5,1.0,0.68,0.74,2,8060.0,0.16390633583068848
data/berlin52.tsp,2,0.4,7.2,0.75,0.16,6,8359.0,0.5536863803863525
data/berlin52.tsp,6,2.5,3.6,0.3,0.48,3,7309.0,1.8609528541564941
data/berlin52.tsp,4,0.7,3.7,0.47,0.36,5,8365.0,1.63704514503479
data/berlin52.tsp,8,8.4,6.8,0.85,0.27,4,8020.0,35.85649514198303
data/berlin52.tsp,8,2.4,1.7,0.86,0.93,5,8460.0,6.687176465988159
data/berlin52.tsp,5,4.1,7.0,0.8,0.22,10,7311.0,3.8378257751464844
data/berlin52.tsp,7,9.0,8.8,0.06,0.61,5,8060.0,14.106913328170776
data/berlin52.tsp,2,6.5,2.9,0.52,0.79,8,8284.0,0.7315819263458252
data/berlin52.tsp,4,2.2,3.2,0.8,0.84,6,8328.0,1.3492279052734375
data/berlin52.tsp,4,3.8,5.6,0.35,0.69,4,8314.0,1.8639373779296875
data/berlin52.tsp,4,1.1,5.6,0.23,0.29,8,8060.0,3.2371461391448975
data/berlin52.tsp,3,4.9,7.4,0.46,0.8,2,8294.0,0.2618703842163086
data/berlin52.tsp,2,0.8,4.6,0.7,0.82,1,8355.0,0.0359797477722168
data/berlin52.tsp,7,4.9,3.8,0.55,0.67,1,8412.0,0.5366923809051514
data/berlin52.tsp,7,7.0,3.6,0.5,0.25,5,8060.0,5.529820919036865
data/berlin52.tsp,5,5.5,4.9,0.54,0.44,4,8202.0,2.8663582801818848
data/berlin52.tsp,6,8.4,8.2,0.62,0.47,4,7311.0,2.3636484146118164
data/berlin52.tsp,5,1.1,8.8,0.69,0.48,6,8096.0,2.8093936443328857
data/berlin52.tsp,4,5.6,4.6,0.68,0.19,1,8432.0,0.12792634963989258
data/berlin52.tsp,6,3.4,3.8,0.1,0.65,6,8093.0,4.8182477951049805
data/berlin52.tsp,4,5.4,6.9,0.51,0.21,2,8345.0,0.44074487686157227
data/berlin52.tsp,7,5.7,3.3,0.7,0.69,9,7309.0,31.90575909614563
data/berlin52.tsp,7,5.2,7.2,0.5,0.8,1,8713.0,6.688172817230225
data/berlin52.tsp,5,0.5,7.5,0.8,0.37,6,8096.0,3.4750125408172607
data/berlin52.tsp,8,6.2,7.4,0.64,0.84,8,7311.0,25.841225624084473
data/berlin52.tsp,5,5.7,3.6,0.91,0.85,3,8393.0,2.7094688415527344
data/berlin52.tsp,2,0.6,3.5,0.09,0.48,7,8096.0,0.49269795417785645
data/berlin52.tsp,8,2.6,1.1,0.51,0.52,10,8093.0,35.63662266731262
data/berlin52.tsp,5,1.9,5.1,0.61,0.54,3,8029.0,1.3922069072723389
data/berlin52.tsp,2,5.4,5.1,0.32,0.66,10,8314.0,0.7575664520263672
data/berlin52.tsp,4,4.8,0.9,0.39,0.09,3,7309.0,1.102369785308838
data/berlin52.tsp,7,0.1,9.5,0.72,0.67,1,8537.0,1.2173008918762207
data/berlin52.tsp,4,8.4,5.8,0.49,0.32,9,8029.0,4.0586793422698975
data/berlin52.tsp,2,6.3,2.9,0.47,0.27,9,8093.0,0.6246457099914551
data/berlin52.tsp,3,7.4,9.2,0.93,0.24,7,8185.0,1.1033689975738525
data/berlin52.tsp,4,7.2,0.8,0.68,0.37,4,8017.0,0.8275442123413086
data/berlin52.tsp,7,8.8,4.2,0.84,0.92,1,8729.0,5.677736282348633
data/berlin52.tsp,4,3.2,3.2,0.85,0.78,4,8259.0,0.924471378326416
data/berlin52.tsp,4,6.0,5.4,0.14,0.2,2,8305.0,0.8455145359039307
data/berlin52.tsp,3,1.5,1.0,0.24,0.82,4,8305.0,0.35579800605773926
data/berlin52.tsp,6,6.1,8.7,0.62,0.24,7,8029.0,9.846386432647705
data/berlin52.tsp,6,3.9,1.2,0.61,0.89,4,7589.0,3.698885202407837
data/berlin52.tsp,7,3.7,0.8,0.55,0.92,10,7309.0,27.41235637664795
data/berlin52.tsp,2,2.8,8.2,0.78,0.33,1,8371.0,0.08193659782409668
data/berlin52.tsp,2,6.4,1.7,0.32,0.15,1,8774.0,0.0339970588684082
data/berlin52.tsp,8,6.9,7.3,0.57,0.17,7,8026.0,18.26455569267273
data/berlin52.tsp,4,6.6,2.7,0.66,0.49,10,8199.0,3.1711885929107666
data/berlin52.tsp,8,5.6,7.9,0.16,0.65,2,8113.0,5.133063316345215
data/berlin52.tsp,2,2.6,8.8,0.12,0.41,10,8343.0,0.72556471824646
data/berlin52.tsp,2,6.7,0.3,0.63,0.19,2,8450.0,0.14891815185546875
data/berlin52.tsp,6,1.2,6.7,0.53,0.35,4,8384.0,2.57454514503479
data/berlin52.tsp,6,6.0,8.2,0.48,0.22,7,8026.0,8.280244827270508
data/berlin52.tsp,5,0.9,1.9,0.88,0.58,4,8167.0,2.3016839027404785
data/berlin52.tsp,4,3.6,5.7,0.94,0.27,2,8447.0,0.4507424831390381
data/berlin52.tsp,3,9.3,8.5,0.58,0.63,4,8314.0,0.9754421710968018
data/berlin52.tsp,8,1.5,3.0,0.46,0.9,2,8740.0,10.584949016571045
data/berlin52.tsp,2,0.1,5.9,0.65,0.83,10,8284.0,0.7715768814086914
data/berlin52.tsp,2,3.8,2.1,0.18,0.76,8,8328.0,0.5057106018066406
data/berlin52.tsp,3,3.1,6.6,0.55,0.51,4,8113.0,0.434734582901001
data/berlin52.tsp,2,6.5,6.4,0.89,0.29,9,7311.0,0.6006739139556885
data/berlin52.tsp,3,0.5,4.5,0.32,0.66,1,8655.0,0.13092517852783203
data/berlin52.tsp,6,7.8,3.8,0.79,0.25,1,9200.0,1.772965669631958
data/berlin52.tsp,3,3.6,6.0,0.13,0.66,1,8400.0,0.08595132827758789
data/berlin52.tsp,3,3.2,0.2,0.41,0.11,4,8305.0,0.7665612697601318
data/berlin52.tsp,7,2.3,6.0,0.43,0.59,6,8359.0,12.229010105133057
data/berlin52.tsp,5,7.6,7.7,0.54,0.37,2,8113.0,0.5446858406066895
data/berlin52.tsp,2,9.3,1.6,0.63,0.5,1,8338.0,0.04497504234313965
data/berlin52.tsp,2,1.3,4.7,0.23,0.93,10,8026.0,0.6656181812286377
data/berlin52.tsp,2,4.2,5.3,0.09,0.05,2,8284.0,0.11593389511108398
data/berlin52.tsp,7,1.4,8.7,0.09,0.71,2,8474.0,11.663350582122803
data/berlin52.tsp,2,6.6,0.4,0.57,0.8,5,8017.0,0.5266990661621094
data/berlin52.tsp,4,2.0,6.6,0.32,0.07,10,7311.0,3.0292677879333496
data/berlin52.tsp,3,3.9,6.2,0.89,0.52,1,8804.0,0.3368074893951416
data/berlin52.tsp,3,9.1,1.6,0.4,0.85,6,8339.0,1.0913589000701904
data/berlin52.tsp,7,8.4,9.5,0.16,0.75,1,8113.0,0.8675210475921631
data/berlin52.tsp,5,5.9,8.1,0.75,0.15,2,7309.0,0.876478910446167
data/berlin52.tsp,7,0.3,3.1,0.15,0.47,10,7309.0,20.07652258872986
data/berlin52.tsp,7,8.3,3.9,0.8,0.91,1,8250.0,1.3312387466430664
data/berlin52.tsp,5,4.3,6.0,0.54,0.52,2,7311.0,0.4697287082672119
data/berlin52.tsp,5,0.3,0.8,0.21,0.7,6,8355.0,2.6075286865234375
data/berlin52.tsp,4,5.1,8.1,0.2,0.8,8,8096.0,3.4530081748962402
data/berlin52.tsp,4,3.4,4.7,0.82,0.57,4,8274.0,1.5161497592926025
data/berlin52.tsp,6,0.7,1.0,0.36,0.23,8,8202.0,4.415454864501953
data/berlin52.tsp,4,1.7,3.9,0.72,0.6,5,8093.0,2.218731164932251
data/berlin52.tsp,7,2.6,7.1,0.7,0.67,7,8026.0,14.358810901641846
data/berlin52.tsp,6,1.3,0.6,0.69,0.78,3,8185.0,3.5939435958862305
data/berlin52.tsp,6,2.7,4.2,0.31,0.8,5,8345.0,9.397606372833252
data/berlin52.tsp,8,3.2,3.4,0.91,0.6,2,7556.0,3.280144214630127
data/berlin52.tsp,5,6.3,8.1,0.1,0.59,2,8432.0,2.5175600051879883
data/berlin52.tsp,4,0.2,3.8,0.68,0.86,6,7309.0,1.373194694519043
data/berlin52.tsp,3,4.8,6.6,0.8,0.86,10,7309.0,1.3212449550628662
data/berlin52.tsp,3,0.7,3.1,0.61,0.27,4,7311.0,0.27584242820739746
data/berlin52.tsp,3,8.5,3.9,0.32,0.11,10,8060.0,1.4032175540924072
data/berlin52.tsp,6,6.8,2.5,0.46,0.87,10,8093.0,10.919755697250366
data/berlin52.tsp,2,7.3,3.2,0.5,0.8,2,8400.0,0.18689322471618652
data/berlin52.tsp,5,0.5,9.3,0.37,0.8,7,8328.0,7.647610664367676
data/berlin52.tsp,2,8.0,5.8,0.78,0.13,1,8605.0,0.04898858070373535
data/berlin52.tsp,2,1.5,6.4,0.95,0.58,8,7311.0,0.5411381721496582
data/berlin52.tsp,4,4.4,9.5,0.9,0.78,5,7311.0,0.7115960121154785
data/berlin52.tsp,3,3.7,0.3,0.16,0.85,1,8740.0,0.12692761421203613
data/berlin52.tsp,8,9.1,5.5,0.57,0.48,9,7309.0,34.5022714138031
data/berlin52.tsp,5,8.6,7.4,0.7,0.41,9,8029.0,4.3165483474731445
data/berlin52.tsp,6,6.5,3.6,0.81,0.39,2,8294.0,7.097399473190308
data/berlin52.tsp,8,3.6,1.2,0.5,0.24,1,8359.0,0.3717677593231201
